date,station,title,url,target
2020-03-08,이코노뉴스,"LG화학, 가파른 하락세로 5% 낙폭…38만원선 무너지나",http://www.econonews.co.kr/news/articleView.html?idxno=111501,LG화학
2020-03-09,디지털타임스 (보도자료),"LG화학·GM, 2022년 차세대 배터리 NCMA 양산…테슬라 정조준",http://www.dt.co.kr/contents.html?article_no=2020030902109932781003,LG화학
2020-03-09,디지털타임스 (보도자료),"LG화학·GM, `NCMA 배터리` 양산 풀액셀",http://www.dt.co.kr/contents.html?article_no=2020031002100932781002,LG화학
2020-03-10,에너지신문,"LG화학, 전지사업본부 분사작업 잠정중단?",http://www.energy-news.co.kr/news/articleView.html?idxno=69302,LG화학
2020-03-11,이투데이,"LG화학, 홍콩 판매법인 청산...""중국 법인으로 일원화""",http://www.etoday.co.kr/news/view/1868490,LG화학
2020-03-11,FETV,"LG화학, 전기차 배터리부문 분사 '잠정 연기'",http://www.fetv.co.kr/news/article.html?no=49766,LG화학
2020-03-11,쿠키뉴스,"코스피 4%대 폭락, 1830선도 붕괴...LG화학 6%대 급락",http://www.kukinews.com/news/article.html?no=761432,LG화학
2020-03-12,이코노믹리뷰,"LG화학, 지난해 실적 오차율 '10.50%'…올해도 변동성 확대",http://www.econovill.com/news/articleView.html?idxno=388961,LG화학
2020-03-12,노컷뉴스 (보도자료),"LG화학, 2024년 글로벌 톱5 화학기업 목표",https://www.nocutnews.co.kr/news/5307594,LG화학
2020-03-12,한국경제,"12일, 외국인 거래소에서 삼성전자(-2.5%), LG화학(-6.44%) 등 ...",https://www.hankyung.com/finance/article/202003127455L,LG화학
2020-03-13,일요서울,[연속시리즈] 탈한국 가속화하는 한국기업들 - LG화학,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=375172,LG화학
2020-03-16,서울경제,"[SEN]미래에셋 ""LG화학, 코로나19 불확실성 완화시 빠르게 반등""",https://www.sedaily.com/NewsVIew/1Z08FB4DSJ,LG화학
2020-03-16,뉴스토마토,(특징주)코로나 확산에 유럽 배터리 생산라인 우려…LG화학 8 ...,http://www.newstomato.com/ReadNews.aspx?no=959624,LG화학
2020-03-16,국민일보,"[코스피] LG화학, 편광판 사업부 경영권 매각 확정된 바 없어...",http://m.kmib.co.kr/view.asp?arcid=0014370484,LG화학
2020-03-17,아시아경제,"LG화학 ""편광판 사업부 경영권 매각, 구체적 결정사항 없어""",https://www.asiae.co.kr/article/2020031716051808988,LG화학
2020-03-17,헤럴드경제,"LG화학, “편광판 사업부 경영권 매각 관련 구체적으로 결정된 바 ...",http://biz.heraldcorp.com/view.php?ud=20200317000833,LG화학
2020-03-18,이코노뉴스,"LG화학, 가파른 하락세에 8% 급락까지…10거래일 연속 하락 수렁",http://www.econonews.co.kr/news/articleView.html?idxno=112909,LG화학
2020-03-18,1인방송국 (주) 코난방송 CIBS (보도자료),"LG 화학, 히알루 론산 프리미엄 필러 공개",http://icibs.org/news/1567/lg-%ED%99%94%ED%95%99-%ED%9E%88%EC%95%8C%EB%A3%A8-%EB%A1%A0%EC%82%B0-%ED%94%84%EB%A6%AC%EB%AF%B8%EC%97%84-%ED%95%84%EB%9F%AC-%EA%B3%B5%EA%B0%9C/,LG화학
2020-03-19,IT조선,"LG화학, 권영수 부회장 비상무이사로 선임",http://it.chosun.com/site/data/html_dir/2020/03/20/2020032001924.html,LG화학
2020-03-19,이코노믹리뷰,3년새 차입금 두배 급증한 LG화학-SK이노…'전전긍긍'하는 사연 ...,http://www.econovill.com/news/articleView.html?idxno=389940,LG화학
2020-03-19,아시아경제,[특징주]LG화학·삼성SDI 등 2차전지 반등,https://www.asiae.co.kr/article/2020032010072823761,LG화학
2020-03-19,오토데일리 (보도자료),"LG화학, 지난 달 테슬라 상하이 기가팩토리에 배터리 셀 독점 공급",https://www.autodaily.co.kr/news/articleView.html?idxno=417590,LG화학
2020-03-19,한국경제,"'LG화학' 5% 이상 상승, 바이러스 영향과 전기차 배터리 ...",https://www.hankyung.com/finance/article/202003206218L,LG화학
2020-03-19,이투데이,[오늘의 증시] 삼성바이오로직스ㆍLG화학ㆍ만도 주주총회 등,http://www.etoday.co.kr/news/view/1872653,LG화학
2020-03-19,한국스포츠경제,"삼성증권 “LG화학, 코로나19로 판매 영향...목표가 33만원으로 ...",http://www.sporbiz.co.kr/news/articleView.html?idxno=423406,LG화학
2020-03-19,청년일보,LG화학 권영수 부회장 복귀…이사회 의장 맡는다,http://www.youthdaily.co.kr/mobile/article.html?no=32331,LG화학
2020-03-20,매일경제,5년만에 LG화학 컴백한 권영수,https://www.mk.co.kr/news/business/view/2020/03/292359/,LG화학
2020-03-20,조선비즈,"LG화학·삼성SDI 배터리 탑재 전기차 2종, 中 보조금 목록 포함",https://biz.chosun.com/site/data/html_dir/2020/03/20/2020032005296.html,LG화학
2020-03-20,국민일보,"LG화학, 특별관계자 지분변동",http://m.kmib.co.kr/view.asp?arcid=0014385289,LG화학
2020-03-21,아시아경제,"美 ITC ""SK이노 악의적 증거인멸…LG화학에 피해 명백""",https://www.asiae.co.kr/article/2020032212145644707,LG화학
2020-03-22,폴리뉴스,"전지업계 “LG화학, SK이노베이션과 쉽게 합의 않을 듯”",http://www.polinews.co.kr/news/article.html?no=456929,LG화학
2020-03-22,한국경제,"""LG화학·삼성전기·삼성SDI…대형株 사놓고 6개월만 기다려라""",https://www.hankyung.com/finance/article/202003195758i,LG화학
2020-03-22,초이스경제,"""전기차 눈높이 낮출 때""...삼성SDI · LG화학 등 2차전지주 '장중 ...",https://www.choicenews.co.kr/news/articleView.html?idxno=69300,LG화학
2020-03-22,MBN,"[Hot-Line] ""LG화학, 코로나19·유가하락도 전기차에 영향 못 ...",http://www.mbn.co.kr/news/newsReply/4095600,LG화학
2020-03-23,아시아타임즈 (보도자료) (블로그),"코너 몰린 SK이노 vs 승기 잡은 LG화학, 합의 가능성은...",https://asiatime.co.kr/news/newsview.php?ncode=1065594801814639,LG화학
2020-03-23,서울경제,"<유>LG화학, 5.78% 오르며 체결강도 강세로 반전(103%)",https://www.sedaily.com/NewsVIew/1Z0BMY9876,LG화학
2020-03-23,머니투데이,"""EV 시장은 건재""…LG화학·삼성SDI 2차전지株 7~9%↑",https://news.mt.co.kr/mtview.php?no=2020032409054191325,LG화학
2020-03-23,이코노뉴스,"현대차증권 ""LG화확, 화학부문 부진, 저유가로 실적 전망치는 ...",http://www.econonews.co.kr/news/articleView.html?idxno=113489,LG화학
2020-03-24,디지털데일리,"LG화학, 美 배터리 공장 가동 중단…매출 차질 불가피",http://www.ddaily.co.kr/news/article/?no=193434,LG화학
2020-03-24,서울경제신문 (보도자료),"LG화학 노사, 대구·경북 코로나 피해 지원 위해 힘 모았다",https://www.sedaily.com/NewsVIew/1Z0C3ZBF7V,LG화학
2020-03-24,뉴스윗미디어,"ITC, SK 이노베이션 LG 화학 영업 비밀 사건 해고",https://newswith.net/2020/03/itc-sk-%EC%9D%B4%EB%85%B8%EB%B2%A0%EC%9D%B4%EC%85%98-lg-%ED%99%94%ED%95%99-%EC%98%81%EC%97%85-%EB%B9%84%EB%B0%80-%EC%82%AC%EA%B1%B4-%ED%95%B4%EA%B3%A0/,LG화학
2020-03-24,머니투데이,한미 재정확대+원가 하락 기대…LG화학 30만원 회복,https://news.mt.co.kr/mtview.php?no=2020032510064744070,LG화학
2020-03-24,초이스경제,"LG화학 노사, 코로나 피해 큰 대구·경북 지원 위해 1억원 전달",http://www.choicenews.co.kr/news/articleView.html?idxno=69380,LG화학
2020-03-25,디일렉,"'더 많이 더 빠르게'…LG화학, 폴란드 공장 생산성 70% 확대",http://www.thelec.kr/news/articleView.html?idxno=5444,LG화학
2020-03-25,EPJ,"LG화학 '만원의 나눔', 대구·경북 코로나19 피해복구 지원금 전달",http://www.epj.co.kr/news/articleView.html?idxno=24528,LG화학
2020-03-25,컨슈머뉴스,LG화학 노사가 함께한 '만원의 나눔',http://www.proconsumer.co.kr/news/articleView.html?idxno=2301,LG화학
2020-03-25,디일렉,"LG화학, 대구·경북 의료진에 1억원 기부",http://www.thelec.kr/news/articleView.html?idxno=5448,LG화학
2020-03-25,서울경제,"<유>LG화학, 매도잔량 311% 급증",https://www.sedaily.com/NewsVIew/1Z0CKOUGJV,LG화학
2020-03-25,초이스경제,"""美 부양책 합의"" 한국증시 '껑충'...SK하이닉스 · 현대차 · LG화학 ...",https://www.choicenews.co.kr/news/articleView.html?idxno=69395,LG화학
2020-03-25,EBN뉴스센터,"LG화학·삼성SDI, 美 자가격리 여파로 배터리공장 가동 중단",https://www.ebn.co.kr/news/view/1028053,LG화학
2020-03-26,e경제뉴스,LG화학 올들어 일마다 술술 풀려 '상승세',http://www.e-conomy.co.kr/news/articleView.html?idxno=28366,LG화학
2020-03-26,신아일보,"LG화학 서산 대산공장, 대산읍 복지·장학재단에 상생기금 전달",http://www.shinailbo.co.kr/news/articleView.html?idxno=1263849,LG화학
2020-03-26,한국경제,"26일, 외국인 거래소에서 LG화학(-2.6%), SK하이닉스(-4.5 ...",https://www.hankyung.com/finance/article/202003264257L,LG화학
2020-03-26,증권일보,"LG화학·롯데케미칼·대한유화, 원재료 가격 폭락에 수익 개선 ...",http://www.s-d.kr/news/articleView.html?idxno=54751,LG화학
2020-03-26,더밸류뉴스,"LG화학, 테슬라 전기차 배터리 공급 파나소닉 제쳐",http://www.thevaluenews.co.kr/news/view.php?idx=158953&mcode=m63g165,LG화학
2020-03-26,디오데오,"LG화학, 2024년까지 매출액 2배…""'글로벌 TOP5' 도약""",https://www.diodeo.com/news/view/4007303,LG화학
2020-03-27,서울일보 (보도자료),"서산 LG화학 대산공장, 대산읍 복지장학재단에 상생기금 전달",http://www.seoulilbo.com/news/articleView.html?idxno=411164,LG화학
2020-03-27,일요신문,“LG화학 피해 명백” 배터리 전쟁의 끝은?,http://ilyo.co.kr/?ac=article_view&entry_id=365540,LG화학
2020-03-27,내외통신,"민중당 김선동 후보 - LG Chem 노동조합, LG화학사내하청지회 ...",http://www.nwtnews.co.kr/news/articleView.html?idxno=59342,LG화학
2020-03-27,세계파이낸스모바일,코로나19에 LG화학·SK이노 배터리 사업 비상,http://m.segyefn.com/newsView/20200327514938,LG화학
2020-03-27,뉴스충청인,"LG화학 대산공장, 대산읍 복지·장학재단에 상생기금 전달",http://www.cndnews.co.kr/262828,LG화학
2020-03-28,중도일보,"LG화학 대산공장, 대산읍 복지,장학재단에 상생기금 2000만원 ...",http://www.joongdo.co.kr/main/view.php?key=20200328010012044,LG화학
2020-03-29,서울경제,"[스타즈IR]LG화학, 하반기 車배터리 이익 반등 가팔라진다",https://www.sedaily.com/NewsVIew/1Z0DZI8LIA,LG화학
2020-03-29,비즈니스포스트,"LG화학 주식 매수의견 유지, ""석유화학부문 실적개선 가능성 높아""",http://www.businesspost.co.kr/BP?command=mobile_view&num=170915,LG화학
2020-03-30,뉴스핌,"신학철 LG화학 대표, 지난해 연봉 15억원",http://www.newspim.com/news/view/20200330001151,LG화학
2020-03-30,전남타임스,"LG화학 나주공장, 송월동에 마스크 1천매 기부",http://www.jntimes.kr/news/articleView.html?idxno=14876,LG화학
2020-03-30,매일경제,[Business Inside] 느긋한 LG화학 vs 궁지 몰린 SK이노베이션,https://www.mk.co.kr/news/business/view/2020/03/329997/,LG화학
2020-03-30,빛가람뉴스,"LG화학 나주공장, ""송월동에 마스크 1천매 기부""",http://www.focusi.co.kr/news/articleView.html?idxno=146498,LG화학
2020-03-30,머니투데이,"[주식 고민 해결! 스탁 솔루션] '헬릭스미스, LG화학' 전화, 문자 ...",https://news.mt.co.kr/mtview.php?no=2020033114147033036,LG화학
2020-03-31,메디게이트뉴스 (보도자료),"LG화학, 일하는 방식 '디지털'로 전면 혁신",http://www.medigatenews.com/news/2144842975,LG화학
2020-03-31,뉴스핌,"한국 배터리3사, 글로벌 점유율 40% 돌파…LG화학 30% 육박",http://www.newspim.com/news/view/20200331001240,LG화학
2020-03-31,디지털데일리,"'테슬라 특수' LG화학, 日 파나소닉 맹추격…세계 1위 눈앞",http://www.ddaily.co.kr/news/article/?no=193716,LG화학
2020-03-31,뉴스1,"KTB證, ""中 전기차 보조금 연장…LG화학·SK이노 출하량 늘 것""",https://www.news1.kr/articles/?3892875,LG화학
2020-03-31,서울일보 (보도자료),"LG화학 나주공장, 송월동에 마스크 1천매 기부",http://www.seoulilbo.com/news/articleView.html?idxno=411787,LG화학
2020-04-01,서울경제,"비대면·챗봇...LG화학 ""디지털로 일해요""",https://www.sedaily.com/NewsVIew/1Z1B0QPZH8,LG화학
2020-04-01,매일경제,"[Hot-Line] ""LG화학, 눈높이 낮아지나 방향성은 불변""…목표가↓",https://www.mk.co.kr/news/stock/view/2020/04/341719/,LG화학
2020-04-01,디일렉,"LG화학, '디지털 전환' 전면 도입…일하는 방식 확 바꾼다",http://www.thelec.kr/news/articleView.html?idxno=5554,LG화학
2020-04-01,동아일보,SK는 '스마트 워크' 체제… LG화학은 비대면 협업 솔루션 도입,http://www.donga.com/news/article/all/20200401/100458992/1,LG화학
2020-04-01,위키트리 WIKITREE (보도자료),"“LG화학, 석유화학 시황 악화로 1분기 수익성이 악화”",https://www.wikitree.co.kr/articles/520087,LG화학
2020-04-02,스마트시티투데이,"LG화학, 업무 시스템 디지털로 대대적 혁신",https://smartcitytoday.co.kr/2020/04/03/lg%ED%99%94%ED%95%99%EC%97%85%EB%AC%B4-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EB%94%94%EC%A7%80%ED%84%B8%EB%A1%9C-%EB%8C%80%EB%8C%80%EC%A0%81-%ED%98%81%EC%8B%A0/,LG화학
2020-04-02,초이스경제,"美 테슬라 주가 급락에도...삼성SDI · LG화학 등 2차전지주, '장중 ...",http://www.choicenews.co.kr/news/articleView.html?idxno=69690,LG화학
2020-04-02,서울경제,"<유>LG화학, 3.26% 오르며 체결강도 강세 지속(120%)",https://www.sedaily.com/NewsVIew/1Z1BWY6B99,LG화학
2020-04-02,아시아투데이,"LG화학, 코로나19로 화학업계 어려운데…신학철 부회장의 해법은",http://www.asiatoday.co.kr/view.php?key=20200403010001431,LG화학
2020-04-03,매일경제,中 전기차 보조금 2년 연장…LG화학 빛보나,https://www.mk.co.kr/news/business/view/2020/04/350649/,LG화학
2020-04-04,뉴데일리경제,"LG화학, 일하는 방식 디지털로 대대적 전환… ""스마트워크 구축""",http://biz.newdaily.co.kr/site/data/html/2020/04/05/2020040500047.html,LG화학
2020-04-05,비즈니스워치,"신학철 LG화학 부회장 ""위기를 버티는 힘이 경쟁력""",http://news.bizwatch.co.kr/article/industry/2020/04/06/0004,LG화학
2020-04-05,매일경제,"[Hot-Line] ""LG화학, 배터리 프리미엄 지속될 것""",https://www.mk.co.kr/news/stock/view/2020/04/355162/,LG화학
2020-04-05,초이스경제,미국증시 테슬라 급등 이어...삼성SDI · LG화학 등 2차전지주 ...,http://www.choicenews.co.kr/news/articleView.html?idxno=69733,LG화학
2020-04-05,뉴스토마토,"LG화학-SK이노 소송, 국내서도 다음달부터 시작",https://www.newstomato.com/readNews.aspx?no=964100,LG화학
2020-04-06,디일렉,"신학철 LG화학 부회장 ""코로나19로 불확실성 커졌지만 투자 계속""",http://www.thelec.kr/news/articleView.html?idxno=5594,LG화학
2020-04-06,매일경제,"[아이넷 AI 로봇 기자] 코스피 마감, 1823.6P (1.77%↑) LG화학 ...",https://www.mk.co.kr/news/stock/view/2020/04/363503/,LG화학
2020-04-06,시장경제신문 | 메콘뉴스,"석유화학서 벌고 전지로 까먹고... LG화학, 1Q실적 부진 전망",http://www.meconomynews.com/news/articleView.html?idxno=40060,LG화학
2020-04-06,매일경제,"""LG화학 올 영업이익 61% 증가""…투자는 연 3.69% 1년 고정 ...",https://www.mk.co.kr/news/stock/view/2020/04/360453/,LG화학
2020-04-06,초이스경제,"""LG화학, 2차전지 성장성 지속될 것""...장중 주가 '급등'",http://www.choicenews.co.kr/news/articleView.html?idxno=69783,LG화학
2020-04-06,한국경제,"06일, 외국인 거래소에서 LG화학(+2.07%), KODEX 200(+3.98 ...",https://www.hankyung.com/finance/article/202004069998L,LG화학
2020-04-06,1인방송국 (주) 코난방송 CIBS (보도자료),"LG 화학 CEO, '비정상적인'상황에서주의를 촉구",http://icibs.org/news/18785/lg-%ED%99%94%ED%95%99-ceo-%EB%B9%84%EC%A0%95%EC%83%81%EC%A0%81%EC%9D%B8%EC%83%81%ED%99%A9%EC%97%90%EC%84%9C%EC%A3%BC%EC%9D%98%EB%A5%BC-%EC%B4%89%EA%B5%AC/,LG화학
2020-04-07,매일경제,"LG화학, 코로나19 확산 극복 위해 '릴레이 헌혈 캠페인' 나서",https://www.mk.co.kr/news/business/view/2020/04/365318/,LG화학
2020-04-07,이투데이,"LG화학, 배터리 경쟁력 격차 확대 전망 '매수'-미래에셋대우",http://www.etoday.co.kr/news/view/1881066,LG화학
